# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
21ur-12657	WBGene00166134	C46G7.44		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-12668	WBGene00174293	F44E8.41		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-12676	WBGene00170458	T27E7.58		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-12699	WBGene00169968	C46G7.76		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-12705	WBGene00168708	C46G7.62		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-12713	WBGene00169179	Y57G11C.766		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-12726	WBGene00169299	Y57G11C.775		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-12733	WBGene00166018	Y57G11C.556		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-12756	WBGene00174114	D2005.8		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-12761	WBGene00166341	Y7A9D.33		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-12778	WBGene00173814	Y57G11A.209		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-12790	WBGene00173735	Y73F8A.1069		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-12796	WBGene00171611	Y37A1B.281		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-12830	WBGene00172145	T12A2.17		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-12850	WBGene00168134	Y73F8A.700		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-129	WBGene00049133	Y51H4A.277		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-12900	WBGene00170905	Y105C5A.967		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-12905	WBGene00171830	Y57G11A.181		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-12931	WBGene00165522	F52B11.44		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-12935	WBGene00166719	Y57G11C.603		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-12937	WBGene00167822	F21C3.8		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-12960	WBGene00168760	F26A3.10		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-12964	WBGene00165688	Y43D4A.75		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-1297	WBGene00048604	Y105C5A.309		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-12975	WBGene00173203	W10G6.4		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-12981	WBGene00165233	R102.12		0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-12991	WBGene00174682	Y73F8A.1136		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13104	WBGene00170153	Y51H4A.672		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13124	WBGene00174250	Y57G11C.1082		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13136	WBGene00165668	Y73F8A.548		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13161	WBGene00167910	Y57G11A.131		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13191	WBGene00166679	Y7A9D.36		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13198	WBGene00167897	ZK856.17		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13214	WBGene00173666	F44E8.37		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13222	WBGene00173707	C08F11.108		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13226	WBGene00170698	D2092.11		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13227	WBGene00166374	C42C1.17		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13269	WBGene00169814	Y57G11A.159		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13277	WBGene00174239	R10H10.9		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13321	WBGene00171929	K03H1.14		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13324	WBGene00165276	F35C11.8		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13350	WBGene00171008	Y73F8A.882		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13356	WBGene00168980	F46F2.6		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13361	WBGene00168532	Y57G11A.141		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13400	WBGene00174882	K03H1.15		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13408	WBGene00165766	Y45F10D.67		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13416	WBGene00170508	Y73F8A.846		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13449	WBGene00165091	Y116A8B.34		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1345	WBGene00045924	Y57G11A.10		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13477	WBGene00166925	Y57G11A.113		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13491	WBGene00167819	Y57G11C.681		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-1350	WBGene00049349	Y73F8A.369		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13522	WBGene00173954	Y57G11C.1072		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13550	WBGene00169440	Y51H4A.635		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13557	WBGene00168960	Y37A1B.221		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13562	WBGene00171956	Y73F8A.946		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13574	WBGene00167108	Y105C5A.666		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13613	WBGene00172768	Y73F8A.1002		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13616	WBGene00171177	ZK550.33		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13618	WBGene00166865	C08F11.62		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13626	WBGene00167333	Y51H4A.532		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13628	WBGene00168138	Y105C5A.739		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13633	WBGene00165857	Y51H4A.445		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13657	WBGene00167465	Y37A1B.201		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13746	WBGene00170489	Y51H4A.686		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13751	WBGene00172169	F56D12.7		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13759	WBGene00174995	T27E7.76		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13761	WBGene00166672	Y57G11A.110		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13789	WBGene00171223	Y57G11C.893		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13793	WBGene00165457	Y57G11A.90		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13859	WBGene00170171	C52E4.11		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13882	WBGene00173046	Y57G11C.1002		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-13886	WBGene00167233	Y51H4A.524		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13949	WBGene00174081	Y67A10B.4		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13954	WBGene00168835	Y105C5A.792		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13971	WBGene00172456	T27E7.70		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13985	WBGene00174940	C41C4.13		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14044	WBGene00165862	Y7A9D.30		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14059	WBGene00174909	F46F2.7		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-14060	WBGene00173229	D2096.15		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14072	WBGene00166191	Y57G11C.568		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14084	WBGene00170117	C17E4.13		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-14085	WBGene00169107	R08C7.15		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14149	WBGene00170526	Y105C5A.938		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14179	WBGene00168126	Y73F8A.698		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14191	WBGene00171211	F35H8.8		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14194	WBGene00172623	F25E5.17		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14199	WBGene00167024	C42D4.14		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14201	WBGene00171935	F21C3.9		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14209	WBGene00173764	B0350.61		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14254	WBGene00173841	Y105C5A.1183		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14265	WBGene00170161	F44E8.29		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14268	WBGene00174284	Y57G11C.1088		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14300	WBGene00170778	F52B11.72		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14319	WBGene00171382	C02B10.59		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14367	WBGene00174000	T22A3.10		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14375	WBGene00169432	F28F9.6		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14378	WBGene00170380	Y116A8B.65		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-144	WBGene00047866	Y116A8B.16		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14449	WBGene00174522	C08B11.10		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-14471	WBGene00166487	Y105C5A.621		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14476	WBGene00165104	Y73F8A.507		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14507	WBGene00173282	Y57G11A.201		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14529	WBGene00168556	Y57G11C.729		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14557	WBGene00170674	F44E8.33		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14559	WBGene00167180	B0513.54		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14592	WBGene00168424	ZK550.29		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14611	WBGene00170949	Y51H4A.705		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14627	WBGene00168152	Y73F8A.703		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14629	WBGene00168565	C43F9.12		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14645	WBGene00174475	Y116A8B.95		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14652	WBGene00169589	C43F9.13		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1468	WBGene00047679	Y73F8A.220		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14720	WBGene00170750	M03D4.55		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14723	WBGene00169269	F41G4.9		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14724	WBGene00174966	F42A10.10		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14752	WBGene00171183	F09F9.6		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14753	WBGene00174468	W01A11.9		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1477	WBGene00046922	Y37A1B.56		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14773	WBGene00170753	Y116A8C.343		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14785	WBGene00167244	ZK1236.10		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14797	WBGene00173303	F57B10.15		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14806	WBGene00167037	T24B8.8		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14807	WBGene00170252	C25A8.7		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14823	WBGene00173055	F21D5.10		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14833	WBGene00170884	C44E4.9		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14836	WBGene00167225	F44E8.24		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14856	WBGene00165382	F28F9.5		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14865	WBGene00167810	Y57G11C.679		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14878	WBGene00166151	C55F2.4		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1488	WBGene00050598	Y51H4A.380		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14891	WBGene00173019	Y73B6BL.229		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14912	WBGene00174214	D1044.9		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14916	WBGene00173508	F45E4.13		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14933	WBGene00167605	ZK550.27		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14936	WBGene00173193	Y57G11C.1012		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-14997	WBGene00170654	Y73F8A.856		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15000	WBGene00166346	F13B12.8		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15009	WBGene00169882	Y10G11A.56		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15021	WBGene00169223	Y51H4A.625		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15036	WBGene00174043	F01G12.8		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1505	WBGene00046916	Y73F8A.165		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15053	WBGene00166138	Y105C5A.594		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15057	WBGene00172704	T11G6.9		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15058	WBGene00169451	F56E10.5		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15062	WBGene00173980	F44E8.39		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15068	WBGene00165881	D1046.8		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15078	WBGene00171621	Y38H8A.9		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15093	WBGene00174026	F27E11.5		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15106	WBGene00173440	Y105C5A.1158		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15116	WBGene00169757	ZK675.5		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1515	WBGene00047898	Y57G11A.39		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15163	WBGene00171860	Y57G11C.933		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15176	WBGene00169127	Y7A9D.45		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15227	WBGene00173946	T27E7.75		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15239	WBGene00168078	Y51H4A.570		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15242	WBGene00169639	Y32B12C.4		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15252	WBGene00173147	Y105C5A.1134		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1527	WBGene00050554	Y51H4A.378		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15277	WBGene00172552	Y105C5A.1093		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15283	WBGene00170487	Y116A8B.66		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15298	WBGene00166773	C46G7.51		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1530	WBGene00045707	Y7A9D.4		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15305	WBGene00167082	Y43D4A.93		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15324	WBGene00172790	ZK1236.11		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15327	WBGene00172802	F52F12.10		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15334	WBGene00171491	C52D10.103		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15364	WBGene00165714	T27E7.41		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15386	WBGene00172654	W09G3.9		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15396	WBGene00169633	B0350.45		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15405	WBGene00171909	F11E6.16		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15424	WBGene00165305	C07C7.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15426	WBGene00168128	Y45F10D.80		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15439	WBGene00168586	Y73F8A.731		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15459	WBGene00174748	Y57G11A.224		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15492	WBGene00174872	B0513.89		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15501	WBGene00167411	Y61B8A.5		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15515	WBGene00171322	Y105C5A.997		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15517	WBGene00168449	Y57G11C.724		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-15523	WBGene00173957	C01G6.12		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15535	WBGene00174200	C08F11.110		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-15548	WBGene00173125	Y51H4A.834		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15550	WBGene00173560	W09C2.6		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15569	WBGene00170108	Y37H9A.7		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15576	WBGene00169072	F40G9.16		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15580	WBGene00174927	R144.14		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15583	WBGene00171984	F13B10.3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15587	WBGene00172703	Y37H9A.8		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15588	WBGene00168399	Y38F2AR.15		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15590	WBGene00165213	ZK250.11		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15598	WBGene00170826	Y105C5A.960		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15621	WBGene00165322	Y73F8A.532		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15628	WBGene00173623	Y37A1B.313		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15630	WBGene00165356	Y38F2AL.7		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15642	WBGene00170275	F44E8.30		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15646	WBGene00170290	Y105C5A.925		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15650	WBGene00172975	Y37A1B.303		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15665	WBGene00170523	Y105C5A.936		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15673	WBGene00171114	T07C4.13		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15679	WBGene00165503	Y116A8B.38		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1579	WBGene00047790	Y105C5A.243		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-158	WBGene00046466	Y45F10D.25		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1598	WBGene00047168	Y45F10D.31		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
