# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
21ur-13214	WBGene00173666	F44E8.37		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13226	WBGene00170698	D2092.11		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13227	WBGene00166374	C42C1.17		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13240	WBGene00171582	C49C3.18		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13269	WBGene00169814	Y57G11A.159		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13282	WBGene00170870	ZK354.14		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13288	WBGene00173414	Y47H9B.3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13327	WBGene00170806	C24D10.36		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13333	WBGene00166531	Y73B6BL.113		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1334	WBGene00049888	F02H6.29		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13361	WBGene00168532	Y57G11A.141		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13366	WBGene00168112	F55B11.81		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13369	WBGene00165791	VC5.7		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
21ur-13392	WBGene00165188	R03H4.10		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13407	WBGene00170053	F36A4.18		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13408	WBGene00165766	Y45F10D.67		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13449	WBGene00165091	Y116A8B.34		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1345	WBGene00045924	Y57G11A.10		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13477	WBGene00166925	Y57G11A.113		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13491	WBGene00167819	Y57G11C.681		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-13519	WBGene00165627	F25H5.11		0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13594	WBGene00174066	C10G6.47		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13616	WBGene00171177	ZK550.33		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13624	WBGene00169843	F02H6.57		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13638	WBGene00166059	F55B11.69		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13674	WBGene00174018	C47E12.15		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13698	WBGene00166631	Y105C5B.736		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13728	WBGene00166464	F55B11.71		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13751	WBGene00172169	F56D12.7		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13757	WBGene00173588	CD4.12		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13759	WBGene00174995	T27E7.76		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13761	WBGene00166672	Y57G11A.110		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13787	WBGene00174421	Y73B6BL.264		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13793	WBGene00165457	Y57G11A.90		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13802	WBGene00169695	F17C11.18		0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-1383	WBGene00046065	F26D10.14		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13852	WBGene00170273	Y73B6BL.173		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13859	WBGene00170171	C52E4.11		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13882	WBGene00173046	Y57G11C.1002		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-13904	WBGene00171795	F52B11.79		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13929	WBGene00166790	C04G2.13		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13934	WBGene00168683	C06E7.62		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13939	WBGene00167028	ZC477.14		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13949	WBGene00174081	Y67A10B.4		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13952	WBGene00173378	C36E8.9		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13971	WBGene00172456	T27E7.70		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1398	WBGene00048092	Y105C5B.304		0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13999	WBGene00171159	F32B6.12		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14005	WBGene00166506	F26D10.16		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14046	WBGene00167273	B0513.55		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14060	WBGene00173229	D2096.15		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14085	WBGene00169107	R08C7.15		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14096	WBGene00169850	C31H1.64		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14121	WBGene00171708	F44G3.17		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-14150	WBGene00166549	B0414.9		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14151	WBGene00168732	C36E6.9		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14177	WBGene00173183	F02H6.66		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14188	WBGene00167236	H16O14.30		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14191	WBGene00171211	F35H8.8		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14194	WBGene00172623	F25E5.17		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14199	WBGene00167024	C42D4.14		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14201	WBGene00171935	F21C3.9		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14216	WBGene00173639	F28C6.12		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14235	WBGene00169038	F02H6.51		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14265	WBGene00170161	F44E8.29		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14271	WBGene00168247	W03F8.48		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14273	WBGene00171604	F33D4.10		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14300	WBGene00170778	F52B11.72		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14324	WBGene00168616	K01G12.13		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14342	WBGene00170770	F38A5.17		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14358	WBGene00172218	Y43C5A.9		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14359	WBGene00168299	F02H6.50		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14365	WBGene00173586	Y57G11A.205		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14375	WBGene00169432	F28F9.6		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14378	WBGene00170380	Y116A8B.65		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-144	WBGene00047866	Y116A8B.16		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14414	WBGene00166001	K08B4.14		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14449	WBGene00174522	C08B11.10		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-1446	WBGene00045605	B0513.13		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14507	WBGene00173282	Y57G11A.201		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14509	WBGene00166540	F26D10.17		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14513	WBGene00166179	ZK550.25		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14557	WBGene00170674	F44E8.33		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14559	WBGene00167180	B0513.54		0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-14592	WBGene00168424	ZK550.29		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14607	WBGene00169190	Y105C5B.943		0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14643	WBGene00174130	F52B11.95		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14645	WBGene00174475	Y116A8B.95		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14649	WBGene00172481	F17C11.19		0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14663	WBGene00168275	ZK20.7		0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14691	WBGene00173961	Y57G11A.212		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14700	WBGene00166424	F53F1.12		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14704	WBGene00169292	C15F1.11		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14724	WBGene00174966	F42A10.10		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14745	WBGene00173248	C36E8.8		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14752	WBGene00171183	F09F9.6		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14773	WBGene00170753	Y116A8C.343		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14785	WBGene00167244	ZK1236.10		0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14790	WBGene00173333	F12F3.4		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14797	WBGene00173303	F57B10.15		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14806	WBGene00167037	T24B8.8		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14807	WBGene00170252	C25A8.7		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14824	WBGene00168694	C09D1.3		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14833	WBGene00170884	C44E4.9		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14836	WBGene00167225	F44E8.24		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14856	WBGene00165382	F28F9.5		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14883	WBGene00165867	F52B11.46		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14909	WBGene00168344	C36A4.13		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14916	WBGene00173508	F45E4.13		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14919	WBGene00170704	T06C10.7		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14923	WBGene00166854	W10G11.21		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14933	WBGene00167605	ZK550.27		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14978	WBGene00170871	C33H5.20		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15000	WBGene00166346	F13B12.8		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15035	WBGene00169579	T11F9.20		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15036	WBGene00174043	F01G12.8		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15062	WBGene00173980	F44E8.39		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15068	WBGene00165881	D1046.8		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15093	WBGene00174026	F27E11.5		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15098	WBGene00167427	C06E7.58		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15110	WBGene00167454	Y57G11A.123		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15115	WBGene00174211	R09F10.12		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1515	WBGene00047898	Y57G11A.39		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15154	WBGene00174504	Y105C5B.1373		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
21ur-15173	WBGene00167304	Y59E9AL.18		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15227	WBGene00173946	T27E7.75		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15260	WBGene00169302	T05E12.11		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15283	WBGene00170487	Y116A8B.66		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15305	WBGene00167082	Y43D4A.93		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15327	WBGene00172802	F52F12.10		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15334	WBGene00171491	C52D10.103		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15336	WBGene00172257	E03D2.7		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15338	WBGene00169705	Y57G11A.156		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15364	WBGene00165714	T27E7.41		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15379	WBGene00171626	K07C5.14		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15384	WBGene00165826	K12B6.10		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-15397	WBGene00174665	F02H6.70		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15405	WBGene00171909	F11E6.16		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15409	WBGene00168056	F02H6.49		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15424	WBGene00165305	C07C7.2		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15426	WBGene00168128	Y45F10D.80		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15438	WBGene00168311	Y37A1B.209		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15459	WBGene00174748	Y57G11A.224		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15461	WBGene00172888	Y105C5B.1238		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
21ur-15475	WBGene00171674	Y73F8A.927		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15492	WBGene00174872	B0513.89		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-15501	WBGene00167411	Y61B8A.5		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15508	WBGene00166288	ZK1290.16		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15517	WBGene00168449	Y57G11C.724		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-1556	WBGene00046656	C24D10.13		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15563	WBGene00169521	F56H1.9		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15576	WBGene00169072	F40G9.16		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15583	WBGene00171984	F13B10.3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15586	WBGene00173884	F59C12.5		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15588	WBGene00168399	Y38F2AR.15		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15591	WBGene00172029	K09B11.17		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15630	WBGene00165356	Y38F2AL.7		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15639	WBGene00167060	C06E4.10		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
21ur-15642	WBGene00170275	F44E8.30		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15670	WBGene00174023	T14A8.4		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15671	WBGene00169514	F02H6.54		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15679	WBGene00165503	Y116A8B.38		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-158	WBGene00046466	Y45F10D.25		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1589	WBGene00047514	Y105C5B.232		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
21ur-1598	WBGene00047168	Y45F10D.31		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1658	WBGene00047923	F52B11.21		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1667	WBGene00048222	Y57G11A.46		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1668	WBGene00050411	Y57G11A.79		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1670	WBGene00049500	Y57G11A.67		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1713	WBGene00047665	Y73F8A.216		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1717	WBGene00050739	Y45F10D.58		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1764	WBGene00049488	H16O14.16		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-178	WBGene00045869	C06E7.10		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1793	WBGene00050429	Y57G11A.80		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1801	WBGene00048365	C52D10.39		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1802	WBGene00049190	F44E8.13		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1849	WBGene00048571	Y105C5B.365		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-187	WBGene00046652	C10G6.5		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1878	WBGene00045780	F13G11.6		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-1898	WBGene00049192	F55B11.42		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1908	WBGene00050824	C10G6.21		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1939	WBGene00048405	Y43D4A.39		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1964	WBGene00049483	Y57G11A.66		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1968	WBGene00046237	Y57G11A.13		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2044	WBGene00048919	Y57G11C.320		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-205	WBGene00046584	Y57G11A.20		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2062	WBGene00049199	Y57G11A.64		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2138	WBGene00050852	F44E8.15		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2162	WBGene00046337	C06E7.13		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2174	WBGene00047988	C06E7.24		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2176	WBGene00049297	C06E7.34		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2199	WBGene00048001	C06E7.25		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-223	WBGene00049710	H16O14.18		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2238	WBGene00047978	Y57G11A.40		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2242	WBGene00050617	Y45F10D.57		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2263	WBGene00049163	Y57G11C.344		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-2298	WBGene00046114	F02H6.12		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2301	WBGene00048101	Y57G11C.260		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-2344	WBGene00046177	Y116A8C.64		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2358	WBGene00047008	K01G12.5		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2369	WBGene00047141	Y105C5B.193		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
21ur-2379	WBGene00048768	Y43D4A.45		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2390	WBGene00047151	Y45F10D.30		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2402	WBGene00046148	C31H1.13		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2424	WBGene00046012	Y57G11C.86		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2437	WBGene00048883	Y57G11A.58		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2494	WBGene00047738	Y57G11A.36		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2498	WBGene00048351	Y57G11A.49		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2507	WBGene00050017	F02H6.30		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2543	WBGene00048599	Y57G11C.301		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-2615	WBGene00050031	ZK550.20		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
