# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
21ur-13366	WBGene00168112	F55B11.81		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13369	WBGene00165791	VC5.7		0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
21ur-13441	WBGene00170747	R04B5.12		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13449	WBGene00165091	Y116A8B.34		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13491	WBGene00167819	Y57G11C.681		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-13546	WBGene00173816	C46G7.100		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13557	WBGene00168960	Y37A1B.221		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13618	WBGene00166865	C08F11.62		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13638	WBGene00166059	F55B11.69		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13639	WBGene00174079	F02H6.69		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13657	WBGene00167465	Y37A1B.201		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13679	WBGene00174574	Y57G11C.1108		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13703	WBGene00174273	Y57G11C.1086		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13728	WBGene00166464	F55B11.71		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13747	WBGene00173976	C36F7.6		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13751	WBGene00172169	F56D12.7		0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
21ur-13757	WBGene00173588	CD4.12		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13759	WBGene00174995	T27E7.76		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13802	WBGene00169695	F17C11.18		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-13828	WBGene00166760	C44B7.13		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13859	WBGene00170171	C52E4.11		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13874	WBGene00169634	F52G2.9		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13882	WBGene00173046	Y57G11C.1002		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-13904	WBGene00171795	F52B11.79		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13913	WBGene00172979	Y37A1A.133		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-13929	WBGene00166790	C04G2.13		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-13971	WBGene00172456	T27E7.70		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1398	WBGene00048092	Y105C5B.304		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14044	WBGene00165862	Y7A9D.30		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14046	WBGene00167273	B0513.55		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14060	WBGene00173229	D2096.15		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14085	WBGene00169107	R08C7.15		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14115	WBGene00171917	M02D8.8		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14135	WBGene00172734	C49A9.30		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14151	WBGene00168732	C36E6.9		0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14160	WBGene00170645	C46G7.80		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14188	WBGene00167236	H16O14.30		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14194	WBGene00172623	F25E5.17		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14201	WBGene00171935	F21C3.9		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14216	WBGene00173639	F28C6.12		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14218	WBGene00167867	F52H3.8		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14221	WBGene00174124	F33H2.9		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14229	WBGene00168667	Y51H4A.599		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14231	WBGene00167587	T14B1.3		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-14238	WBGene00166857	F52G2.6		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14258	WBGene00167487	W01B6.14		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14273	WBGene00171604	F33D4.10		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14295	WBGene00167449	W01B6.13		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14315	WBGene00169809	H04M03.50		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14319	WBGene00171382	C02B10.59		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14334	WBGene00168478	Y37A1A.101		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14342	WBGene00170770	F38A5.17		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14375	WBGene00169432	F28F9.6		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14378	WBGene00170380	Y116A8B.65		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14390	WBGene00174816	F52B11.100		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14393	WBGene00171904	Y37A1A.119		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-144	WBGene00047866	Y116A8B.16		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14408	WBGene00173216	Y57G11C.1013		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14414	WBGene00166001	K08B4.14		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1446	WBGene00045605	B0513.13		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14503	WBGene00171425	Y57G11C.906		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14519	WBGene00174322	F22F4.7		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14531	WBGene00166520	F57B7.5		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14559	WBGene00167180	B0513.54		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14570	WBGene00172133	Y42H9AR.6		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-14580	WBGene00172088	B0513.76		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14583	WBGene00174558	C46G7.103		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14607	WBGene00169190	Y105C5B.943		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14642	WBGene00171979	ZK617.6		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14643	WBGene00174130	F52B11.95		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14645	WBGene00174475	Y116A8B.95		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14649	WBGene00172481	F17C11.19		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14652	WBGene00169589	C43F9.13		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14659	WBGene00169485	D2024.13		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14672	WBGene00173998	C49A9.34		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14700	WBGene00166424	F53F1.12		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14720	WBGene00170750	M03D4.55		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14724	WBGene00174966	F42A10.10		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14742	WBGene00165439	T10E9.10		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14752	WBGene00171183	F09F9.6		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1477	WBGene00046922	Y37A1B.56		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14778	WBGene00173677	Y51H4A.870		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-14785	WBGene00167244	ZK1236.10		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14797	WBGene00173303	F57B10.15		0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14802	WBGene00174258	Y37A1A.143		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14806	WBGene00167037	T24B8.8		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14807	WBGene00170252	C25A8.7		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14808	WBGene00166222	ZK1067.9		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14815	WBGene00171397	Y57G11C.903		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14823	WBGene00173055	F21D5.10		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14824	WBGene00168694	C09D1.3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14833	WBGene00170884	C44E4.9		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14856	WBGene00165382	F28F9.5		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14883	WBGene00165867	F52B11.46		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14891	WBGene00173019	Y73B6BL.229		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14916	WBGene00173508	F45E4.13		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-14936	WBGene00173193	Y57G11C.1012		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-14947	WBGene00172812	Y37A1A.131		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-14978	WBGene00170871	C33H5.20		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15000	WBGene00166346	F13B12.8		0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
21ur-15001	WBGene00170615	F49E2.6		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15019	WBGene00171480	H04M03.58		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15035	WBGene00169579	T11F9.20		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15036	WBGene00174043	F01G12.8		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15058	WBGene00169451	F56E10.5		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15068	WBGene00165881	D1046.8		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15093	WBGene00174026	F27E11.5		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15116	WBGene00169757	ZK675.5		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-15143	WBGene00173995	K08H10.12		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15154	WBGene00174504	Y105C5B.1373		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-15176	WBGene00169127	Y7A9D.45		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15227	WBGene00173946	T27E7.75		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15264	WBGene00167898	Y43H11AL.4		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-15283	WBGene00170487	Y116A8B.66		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1530	WBGene00045707	Y7A9D.4		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15304	WBGene00171507	F52B11.77		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15305	WBGene00167082	Y43D4A.93		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15327	WBGene00172802	F52F12.10		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15334	WBGene00171491	C52D10.103		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15336	WBGene00172257	E03D2.7		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15355	WBGene00168785	R05H5.9		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15364	WBGene00165714	T27E7.41		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15379	WBGene00171626	K07C5.14		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
21ur-15398	WBGene00169236	B0348.7		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15405	WBGene00171909	F11E6.16		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15438	WBGene00168311	Y37A1B.209		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-15446	WBGene00167355	C49A9.23		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15461	WBGene00172888	Y105C5B.1238		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-15492	WBGene00174872	B0513.89		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15501	WBGene00167411	Y61B8A.5		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15517	WBGene00168449	Y57G11C.724		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-15523	WBGene00173957	C01G6.12		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-15535	WBGene00174200	C08F11.110		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15550	WBGene00173560	W09C2.6		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15562	WBGene00173710	ZK896.12		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15563	WBGene00169521	F56H1.9		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15565	WBGene00168438	B0513.62		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1558	WBGene00050535	Y51H4A.377		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-15583	WBGene00171984	F13B10.3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15588	WBGene00168399	Y38F2AR.15		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15628	WBGene00173623	Y37A1B.313		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15630	WBGene00165356	Y38F2AL.7		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-15639	WBGene00167060	C06E4.10		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
21ur-15650	WBGene00172975	Y37A1B.303		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-15679	WBGene00165503	Y116A8B.38		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1571	WBGene00045589	Y57G11C.60		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1589	WBGene00047514	Y105C5B.232		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-1600	WBGene00046564	C08F11.25		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1607	WBGene00050873	Y37A1A.72		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1621	WBGene00046004	Y51H4A.62		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1623	WBGene00050118	Y57G11C.424		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1646	WBGene00048080	M03D4.16		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1649	WBGene00050494	H04M03.26		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1653	WBGene00050184	Y51H4A.356		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1672	WBGene00049759	C08F11.51		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1711	WBGene00048240	Y51H4A.222		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1764	WBGene00049488	H16O14.16		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1801	WBGene00048365	C52D10.39		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1849	WBGene00048571	Y105C5B.365		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1878	WBGene00045780	F13G11.6		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-1881	WBGene00046028	Y51H4A.64		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1891	WBGene00050218	Y57G11C.432		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1898	WBGene00049192	F55B11.42		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-1913	WBGene00046306	Y51H4A.81		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-1939	WBGene00048405	Y43D4A.39		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2027	WBGene00050247	F52B11.38		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2044	WBGene00048919	Y57G11C.320		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2121	WBGene00048377	C02B10.20		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2142	WBGene00046461	Y7A9D.10		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-223	WBGene00049710	H16O14.18		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2234	WBGene00050219	Y51H4A.360		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2256	WBGene00047720	Y57G11C.226		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2263	WBGene00049163	Y57G11C.344		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-2301	WBGene00048101	Y57G11C.260		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-2309	WBGene00045992	H04M03.17		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2352	WBGene00049582	Y37A1A.50		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2366	WBGene00048880	Y51H4A.257		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2369	WBGene00047141	Y105C5B.193		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-2379	WBGene00048768	Y43D4A.45		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2410	WBGene00046450	Y7A9D.9		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2423	WBGene00046824	Y57G11C.141		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2424	WBGene00046012	Y57G11C.86		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-25	WBGene00046503	Y57G11C.122		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2522	WBGene00045547	H04M03.13		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-253	WBGene00048249	Y57G11C.268		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2543	WBGene00048599	Y57G11C.301		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-2567	WBGene00047004	C46G7.15		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2651	WBGene00048970	M03D4.18		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2666	WBGene00048374	Y37A1A.37		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-27	WBGene00048375	B0513.28		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2705	WBGene00050271	Y57G11C.435		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2745	WBGene00050678	Y44C4A.2		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2747	WBGene00049420	Y57G11C.363		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21ur-2748	WBGene00050287	Y37A1A.65		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2768	WBGene00045548	Y51H4A.37		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-279	WBGene00045766	F02H6.9		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2814	WBGene00046335	Y105C5B.107		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2831	WBGene00046894	Y37A1B.54		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2835	WBGene00049928	Y51H4A.332		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2841	WBGene00047916	Y37A1B.84		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2855	WBGene00047695	Y37A1A.23		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21ur-2858	WBGene00049705	Y57G11C.388		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2864	WBGene00049644	T27E7.32		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21ur-2877	WBGene00047716	Y37A1A.24		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
